cannon.v.01	propel.v.01
strike_a_blow.v.01	affect.v.01
burn.v.02	shine.v.02
excuse.v.02	agree.v.01
humidify.v.01	wet.v.01
afflict.v.01	arouse.v.01
juggle.v.04	propel.v.01
inject.v.05	feed.v.02
rule.v.04	think.v.03
overcrowd.v.02	act.v.01
remit.v.01	pay.v.01
synchronize.v.02	happen.v.01
vegetate.v.03	develop.v.10
ridicule.v.01	interact.v.01
dose.v.01	change.v.01
clapperclaw.v.01	scratch.v.02
bevel.v.01	move.v.02
drive_up.v.01	approach.v.01
mummify.v.02	keep.v.07
fix.v.06	establish.v.02
fly.v.03	manipulate.v.02
grieve.v.02	arouse.v.01
pen_up.v.01	change.v.01
stable.v.01	shelter.v.01
stockade.v.01	prevent.v.02
ghettoize.v.01	isolate.v.01
darken.v.01	change.v.02
croak.v.02	utter.v.02
mean.v.01	act.v.01
steam-heat.v.01	supply.v.01
shave.v.06	brush.v.02
bunker.v.01	move.v.02
blue.v.01	change.v.02
cog.v.02	connect.v.01
wrong.v.01	treat.v.01
leach.v.02	move.v.03
cleat.v.01	supply.v.01
carry.v.15	publicize.v.01
run.v.31	free.v.01
intensify.v.02	change.v.02
body.v.01	impart.v.01
transgress.v.02	spread.v.03
incorporate.v.03	make.v.03
identify.v.04	think.v.03
masturbate.v.01	stimulate.v.06
convulse.v.05	compress.v.02
quantize.v.01	reason.v.03
beggar.v.02	deprive.v.02
ftp.v.01	move.v.02
converse.v.01	communicate.v.02
disgruntle.v.01	dissatisfy.v.01
bowl.v.02	hurl.v.01
work.v.09	go.v.02
bull.v.01	communicate.v.02
mumble.v.02	chew.v.01
recall.v.06	cancel.v.03
gargle.v.02	change.v.01
vilify.v.01	abuse.v.03
novate.v.01	replace.v.01
tease.v.07	separate.v.05
collect.v.04	roll_up.v.02
grope.v.01	search.v.01
centrifuge.v.01	run.v.06
kick_around.v.02	treat.v.01
leave.v.11	have.v.09
stamp.v.06	unmake.v.01
scull.v.01	row.v.01
level.v.06	change.v.02
goose.v.01	seize.v.01
carom.v.02	hit.v.01
fruit.v.02	make.v.03
affranchise.v.01	liberate.v.03
jag.v.01	separate.v.02
worship.v.02	reverence.v.01
evolve.v.02	change_magnitude.v.01
confirm.v.05	state.v.01
dropforge.v.01	make.v.03
horse.v.01	transfer.v.05
ink.v.02	change.v.01
disbud.v.02	remove.v.01
refine.v.03	change.v.01
trail.v.05	drag.v.01
tag.v.05	rhyme.v.01
deny.v.07	disavow.v.01
fuse.v.03	give.v.03
roll_up.v.06	change_surface.v.01
retrain.v.01	train.v.01
yield.v.13	accept.v.03
cry.v.07	change.v.01
drive.v.20	power.v.01
seethe.v.03	foam.v.01
bonnet.v.01	change.v.02
torture.v.02	injure.v.01
dry_clean.v.01	clean.v.01
assonate.v.01	rhyme.v.02
victimize.v.03	interact.v.01
crunch.v.03	chew.v.01
lead_on.v.01	entice.v.01
stun.v.01	limit.v.02
acerbate.v.02	change.v.01
patronize.v.04	foster.v.03
kneecap.v.01	indispose.v.03
triangulate.v.03	think.v.03
unmask.v.02	uncover.v.02
shoot.v.08	propel.v.01
concatenate.v.01	move.v.02
carry.v.24	balance.v.01
reign.v.01	govern.v.03
request.v.01	move.v.02
eagle.v.01	propel.v.01
mushroom.v.02	change.v.02
saddle.v.02	charge.v.08
refocus.v.03	change.v.01
caseate.v.02	change.v.02
give.v.27	estimate.v.01
sensualize.v.02	impute.v.01
spin.v.04	think_up.v.01
concatenate.v.01	arrange.v.01
converge.v.03	meet.v.07
question.v.01	ask.v.02
traipse.v.01	travel.v.01
wive.v.01	unite.v.01
trim.v.05	be.v.01
recommence.v.01	begin.v.03
steam.v.06	change.v.02
pan.v.03	comment.v.01
press.v.04	flatten.v.02
create.v.04	appoint.v.02
indicate.v.05	act.v.01
fund.v.04	spend.v.02
patent.v.02	have.v.01
disbar.v.01	think.v.03
bring_out.v.07	unpack.v.01
suggest.v.03	tell.v.02
taboo.v.01	inhibit.v.04
caricature.v.01	produce.v.02
flump.v.01	descend.v.01
phase.v.02	change.v.01
lash_together.v.01	fasten.v.01
break_someone's_heart.v.01	pain.v.02
disband.v.01	separate.v.07
push.v.02	communicate.v.02
walk_through.v.01	perform.v.01
apotheosize.v.01	see.v.05
kill.v.02	reject.v.01
repeat.v.01	inform.v.01
popularize.v.01	interact.v.01
talk_down.v.03	act.v.01
splurge.v.02	expose.v.03
letter.v.02	trace.v.02
lord_it_over.v.01	act.v.01
hit_the_dirt.v.01	move.v.03
philosophize.v.01	think.v.03
misinterpret.v.01	rede.v.01
curse.v.02	express.v.02
chink.v.02	close.v.15
threaten.v.02	interact.v.01
infatuate.v.01	arouse.v.01
eviscerate.v.04	weaken.v.01
dab.v.02	touch.v.01
come.v.10	be.v.03
clamp.v.01	attach.v.01
rush.v.03	communicate.v.02
pick_up.v.10	act.v.01
head.v.07	be.v.03
barnstorm.v.02	perform.v.03
arm.v.02	give.v.03
whipsaw.v.01	cheat.v.01
allege.v.01	assert.v.01
paint.v.02	coat.v.01
dwarf.v.02	impede.v.01
nominate.v.01	nominate.v.02
risk.v.01	try.v.01
brick_in.v.01	wall_in.v.01
freeload.v.01	get.v.01
try.v.07	upset.v.02
hinge.v.01	attach.v.01
deny.v.07	contradict.v.02
offer.v.04	plan.v.02
slang.v.01	communicate.v.02
skive.v.01	graze.v.04
sow.v.02	publicize.v.01
hold.v.33	put.v.01
oversew.v.01	overcast.v.02
fettle.v.01	get_rid_of.v.01
brevet.v.01	promote.v.02
seat.v.05	transfer.v.05
claim.v.03	request.v.01
bother.v.05	affect.v.05
flambe.v.01	create_from_raw_material.v.01
decree.v.01	state.v.01
take_out.v.12	consume.v.02
air.v.03	act.v.01
exclude.v.01	extinguish.v.04
inventory.v.01	have.v.01
collimate.v.02	align.v.01
acquire.v.04	situate.v.01
reassure.v.02	induce.v.02
dissatisfy.v.01	displease.v.01
trepan.v.01	bore.v.02
convert.v.09	persuade.v.02
export.v.02	transfer.v.02
untune.v.02	change.v.01
bird.v.01	observe.v.04
silkscreen.v.01	print.v.03
ring_up.v.01	save.v.02
juggle.v.01	victimize.v.01
clear.v.20	change.v.01
stagger.v.03	put.v.01
lithograph.v.01	print.v.03
volunteer.v.01	act.v.01
exploit.v.01	use.v.01
pack.v.01	enclose.v.03
crib.v.01	treat.v.01
catch.v.14	perceive.v.01
take.v.35	sleep_together.v.01
burst_out.v.01	express.v.01
lodge.v.01	populate.v.01
finger.v.03	search.v.01
downsize.v.02	shrink.v.03
embroider.v.02	interact.v.01
outlaw.v.01	forbid.v.01
supinate.v.01	turn.v.04
erupt.v.04	appear.v.02
fan.v.02	intensify.v.02
chaw.v.01	break.v.02
pulse.v.03	move.v.02
accrete.v.02	accumulate.v.02
blister.v.02	comment.v.01
backfire.v.03	destroy.v.02
drone.v.02	talk.v.02
infuscate.v.01	change.v.01
fly_high.v.01	feel.v.01
tank.v.03	process.v.01
convoke.v.01	move.v.02
send.v.06	move.v.02
spy.v.02	watch.v.01
snuff_out.v.01	unmake.v.01
fowl.v.01	hunt.v.01
bustle.v.01	move.v.03
lead_on.v.01	convey.v.03
empanel.v.01	keep.v.03
wive.v.01	join.v.01
swell.v.01	increase.v.01
reach.v.03	move.v.03
embalm.v.01	have.v.01
rollerblade.v.01	glide.v.01
price.v.02	learn.v.02
call.v.14	request.v.01
outspan.v.01	unyoke.v.01
salt.v.04	create_from_raw_material.v.01
reinforce.v.01	strengthen.v.01
impute.v.01	evaluate.v.02
purl.v.03	make.v.03
galvanize.v.02	coat.v.01
narcotize.v.01	treat.v.03
syllabify.v.01	change.v.02
up.v.01	increase.v.02
revolutionize.v.03	interact.v.01
pronounce.v.02	think.v.03
ruffle.v.02	displease.v.01
shoulder_in.v.01	move.v.02
harass.v.01	annoy.v.01
plug.v.04	evaluate.v.02
push_aside.v.01	move.v.02
adapt.v.01	change.v.03
play.v.15	move.v.02
champ.v.01	chew.v.01
conk.v.02	hit.v.03
deflate.v.03	knock.v.06
register.v.07	appear.v.02
belong.v.03	be.v.03
heterodyne.v.01	compound.v.05
capitalize.v.04	think.v.03
hover.v.01	hesitate.v.01
sheer.v.02	steer.v.01
vet.v.01	be.v.08
hike.v.01	raise.v.02
locate.v.01	find.v.03
point.v.09	attach.v.01
call.v.03	telecommunicate.v.01
wince.v.02	act.v.01
overstock.v.01	transfer.v.05
acknowledge.v.05	think.v.03
chop_down.v.01	fell.v.01
darken.v.02	spot.v.04
hyperventilate.v.02	breathe.v.01
snooze.v.01	sleep.v.01
vulcanize.v.01	change.v.02
job.v.01	victimize.v.01
pasteurize.v.01	change.v.02
sweep.v.08	cover.v.03
right.v.01	change.v.01
feminize.v.01	change.v.02
embrown.v.02	color.v.01
commiserate.v.01	grieve.v.01
insufflate.v.03	breathe.v.01
bottleneck.v.02	narrow.v.01
mutiny.v.01	think.v.03
mill.v.03	move.v.02
telecast.v.01	communicate.v.02
outdraw.v.01	beat.v.01
deform.v.05	shape.v.03
enamel.v.01	change.v.01
enlist.v.03	enroll.v.01
elicit.v.03	deduce.v.01
palsy.v.01	immobilize.v.06
spam.v.01	telecommunicate.v.01
overproduce.v.01	grow.v.07
sclaff.v.02	touch.v.01
index.v.01	keep.v.03
implant.v.01	connect.v.01
verse.v.02	act.v.01
upholster.v.01	transfer.v.05
lay.v.04	put.v.01
buffet.v.02	hit.v.03
plug.v.01	repair.v.01
animalize.v.01	represent.v.09
ravel.v.02	change.v.02
stoop.v.04	change.v.02
autotomize.v.01	remove.v.01
misplay.v.01	re-create.v.01
disable.v.02	hurt.v.02
powder.v.02	fancify.v.01
disable.v.02	indispose.v.03
clinch.v.04	grasp.v.01
pitch_in.v.01	eat.v.01
rotate.v.03	serve.v.02
vaticinate.v.02	prophesy.v.01
attitudinize.v.01	act.v.01
cut.v.18	stop.v.05
stale.v.01	make.v.49
surfeit.v.02	spend.v.02
give.v.32	perform.v.03
register.v.01	have.v.01
inject.v.01	administer.v.04
fall.v.06	fail.v.02
cloud.v.08	change.v.02
shoot_craps.v.01	gamble.v.02
mistime.v.01	interact.v.01
border_on.v.01	approximate.v.01
suppress.v.01	inhibit.v.04
sponsor.v.01	give.v.03
acculturate.v.01	adjust.v.03
pollute.v.01	change.v.01
varnish.v.01	coat.v.01
restore.v.01	re-create.v.01
gang-rape.v.01	assail.v.01
speechify.v.01	interact.v.01
darn.v.01	change.v.01
commission.v.02	communicate.v.01
bleed.v.03	victimize.v.01
affirm.v.02	state.v.01
step.v.01	travel.v.01
rally.v.04	change.v.02
hydrate.v.01	supply.v.01
have_down.v.01	know.v.07
outcall.v.01	bid.v.04
decoct.v.03	fill.v.01
smash.v.07	propel.v.01
clarify.v.01	act.v.01
bate.v.03	drench.v.04
concenter.v.01	change.v.02
premeditate.v.01	communicate.v.02
propound.v.01	act.v.01
generalize.v.04	spread.v.01
inflate.v.04	change.v.01
coincide.v.03	equal.v.01
jockey.v.03	race.v.02
shoulder.v.02	move.v.02
scry.v.01	guess.v.02
bounce.v.06	refuse.v.02
bullet_vote.v.01	mean.v.03
overbear.v.02	make.v.03
inweave.v.01	change.v.02
bury.v.03	situate.v.02
message.v.03	interact.v.01
tell_off.v.01	comment.v.01
peg.v.02	enter.v.01
sluice.v.04	remove.v.01
semaphore.v.02	communicate.v.02
lay_up.v.01	disable.v.01
reflate.v.04	expand.v.02
sandbag.v.03	hit.v.03
redeem.v.06	transfer.v.05
benefit.v.02	help.v.02
meet.v.07	interact.v.01
dogmatize.v.01	impart.v.01
misdeliver.v.01	deliver.v.02
exploit.v.02	use.v.01
fulminate.v.01	note.v.01
highlight.v.02	groom.v.03
puff.v.01	consume.v.02
undercut.v.05	cut.v.01
uproot.v.02	unmake.v.01
ostracize.v.02	prevent.v.02
reef.v.02	change_shape.v.01
manacle.v.01	restrain.v.03
individuate.v.01	characterize.v.02
flush.v.03	radiate.v.05
troll.v.02	travel.v.01
potter.v.02	work.v.01
realign.v.01	align.v.01
contour.v.01	draw.v.06
scratch_out.v.01	erase.v.02
edit.v.04	evaluate.v.02
trump.v.04	interact.v.01
typeset.v.01	mark.v.05
impoverish.v.01	withhold.v.01
capsule.v.01	envelop.v.01
open.v.03	change_state.v.01
overlie.v.02	kill.v.01
knock.v.02	strike.v.01
predestine.v.02	cause.v.01
familiarize.v.01	communicate.v.02
gnash.v.01	change.v.02
consummate.v.02	complete.v.01
desire.v.03	communicate.v.01
use.v.06	act.v.01
surtax.v.01	tax.v.01
verify.v.01	confirm.v.01
slack.v.04	change.v.01
tube.v.03	travel.v.05
set_to_music.v.01	compose.v.02
take_out.v.07	get.v.01
extort.v.02	interact.v.01
agitate.v.01	convey.v.03
intimidate.v.01	arouse.v.01
home.v.01	give.v.03
dull.v.05	change.v.01
segregate.v.03	determine.v.03
troll.v.06	measure.v.04
demur.v.02	insist.v.01
provide.v.03	promise.v.01
semaphore.v.01	interact.v.01
do_well.v.01	act.v.01
elude.v.01	leave.v.01
crush.v.04	change_integrity.v.01
wash.v.01	bring.v.04
attenuate.v.02	weaken.v.02
blackberry.v.01	gather.v.01
share.v.05	interact.v.01
fit.v.05	adapt.v.01
frame.v.04	impart.v.01
bid.v.03	appeal.v.02
dragoon.v.02	subjugate.v.02
beat_up.v.02	store.v.01
recapitulate.v.01	communicate.v.02
call_in.v.01	request.v.01
snuff.v.02	breathe.v.01
fall.v.20	move.v.02
mature.v.01	change.v.02
crunch.v.01	make_noise.v.01
maraud.v.01	enter.v.01
proof.v.05	change.v.02
debate.v.01	talk.v.02
perorate.v.02	perform.v.01
latinize.v.02	tell.v.02
incurvate.v.02	change.v.02
misapply.v.01	use.v.01
picnic.v.01	eat.v.02
lay_over.v.01	break.v.10
burgeon.v.01	change.v.02
throw_back.v.01	propel.v.01
stick.v.12	enter.v.01
smatter.v.03	act.v.01
browbeat.v.02	wheedle.v.01
shed_blood.v.02	exhaust.v.05
dress_up.v.02	better.v.02
repaint.v.02	cover.v.01
verbalize.v.01	interact.v.01
cork.v.01	repair.v.01
wallow.v.04	exult.v.01
emanate.v.01	travel.v.01
preen.v.01	clean.v.01
ride.v.11	travel.v.01
assert.v.03	act.v.01
exfoliate.v.05	grow.v.02
convulse.v.05	tighten.v.02
unbend.v.06	relax.v.04
lather.v.03	froth.v.03
abdicate.v.01	leave_office.v.01
confect.v.02	assemble.v.01
whore.v.02	copulate.v.01
challenge.v.04	disapprove.v.02
fornicate.v.01	connect.v.01
dehumidify.v.01	change.v.01
bear_down.v.05	tell.v.02
peck.v.02	eat.v.01
counterclaim.v.01	convey.v.03
shred.v.01	separate.v.02
farm.v.01	work.v.02
explain.v.01	communicate.v.02
slant.v.02	affect.v.01
look.v.07	act.v.01
lift.v.20	end.v.02
bat_mitzvah.v.01	promise.v.01
vivisect.v.01	dissect.v.01
bear_up.v.01	act.v.01
syncretize.v.02	integrate.v.03
transgress.v.02	cover.v.03
button.v.01	change_magnitude.v.01
get.v.29	touch.v.03
power.v.01	give.v.03
free-associate.v.01	think.v.03
argue.v.03	state.v.01
consign.v.02	entrust.v.01
grub_up.v.01	obtain.v.01
establish.v.01	open.v.02
captain.v.01	manage.v.02
skateboard.v.01	glide.v.01
promulgate.v.02	announce.v.02
transit.v.01	pass.v.01
premeditate.v.01	consider.v.05
lull.v.02	forget.v.01
stain.v.02	change.v.01
pummel.v.01	touch.v.01
sponsor.v.01	support.v.02
outrange.v.01	surpass.v.02
garage.v.01	keep.v.03
suntan.v.01	tan.v.02
pay_cash.v.01	give.v.03
name.v.01	label.v.01
water-wash.v.01	change.v.01
welt.v.02	increase.v.01
collapse.v.07	weaken.v.02
redouble.v.01	change.v.01
chalk.v.01	re-create.v.01
federalize.v.02	decentralize.v.01
gee.v.02	exclaim.v.01
crown.v.01	invest.v.04
accord.v.02	transfer.v.05
sallow.v.01	change.v.01
bring_to.v.01	awaken.v.01
restrict.v.01	limit.v.02
tempt.v.01	move.v.02
touch.v.07	control.v.01
etymologize.v.02	evaluate.v.02
fly.v.08	advance.v.01
pin.v.02	attach.v.01
google.v.01	investigate.v.01
refuel.v.02	receive.v.01
color.v.05	defend.v.01
capitalize.v.03	change.v.01
pick.v.05	remove.v.01
impersonate.v.02	mock.v.02
make.v.43	see.v.05
verse.v.01	write.v.01
model.v.05	re-create.v.01
ping.v.05	act.v.01
give.v.28	compel.v.01
cough_up.v.01	give.v.03
call_on_the_carpet.v.01	express.v.02
screw_up.v.03	screw.v.02
dehumanize.v.02	mechanize.v.03
recreate.v.04	make.v.03
smirk.v.01	smile.v.01
digress.v.01	inform.v.01
ventilate.v.03	move.v.03
propagandize.v.02	advertise.v.02
worry.v.06	rub.v.01
capitulate.v.01	yield.v.12
take_the_bull_by_the_horns.v.01	meet.v.10
slam-dunk.v.02	move.v.02
whang.v.02	move.v.02
slit.v.01	move.v.02
overburden.v.01	move.v.02
interrogate.v.01	act.v.01
expel.v.01	move.v.02
yak.v.01	interact.v.01
clip.v.05	change.v.01
whine.v.04	complain.v.01
revert.v.02	mutate.v.01
direct.v.09	act.v.01
gun_down.v.01	hurt.v.02
powderize.v.01	change.v.02
beat_around_the_bush.v.01	act.v.01
add_on.v.01	add.v.01
register.v.08	play.v.07
squat.v.03	populate.v.01
lap.v.03	sound.v.02
spritz.v.01	spread.v.01
hit.v.01	move.v.02
break.v.48	end.v.02
ally_with.v.01	join.v.01
shear.v.04	change.v.02
psalm.v.01	act.v.01
file.v.05	record.v.01
rule.v.07	inhibit.v.04
circularize.v.03	circulate.v.03
mechanize.v.01	supply.v.01
come.v.20	undergo.v.01
deserve.v.01	be.v.01
babble.v.02	act.v.01
flump.v.01	travel.v.01
benday.v.01	produce.v.02
background.v.01	inform.v.01
share.v.04	distribute.v.04
ply.v.02	change.v.01
bolt.v.02	lock.v.01
crack.v.08	interact.v.01
lipstick.v.02	change.v.01
recur.v.01	happen.v.01
stamp.v.08	squash.v.01
spell.v.02	mean.v.01
set.v.06	move.v.02
make_up.v.04	recover.v.04
figure_skate.v.01	glide.v.01
barter.v.01	exchange.v.01
capitalize.v.02	supply.v.01
come_to_mind.v.01	appear.v.02
warehouse.v.01	keep.v.03
mummify.v.03	shrivel.v.01
glide.v.02	operate.v.03
suspend.v.06	delay.v.02
run.v.41	disintegrate.v.01
aspirate.v.01	remove.v.01
carbonate.v.02	process.v.01
shatter.v.01	break.v.02
double-team.v.01	protect.v.01
beat.v.09	travel.v.05
imbrue.v.01	impregnate.v.02
turn_the_tables.v.01	change.v.02
provide.v.07	change.v.01
bristle.v.04	react.v.01
adjust.v.01	change.v.01
vote.v.03	mean.v.03
tender.v.01	give.v.08
sicken.v.04	injure.v.01
visit.v.07	stay.v.04
peep.v.03	utter.v.02
etherize.v.01	drug.v.01
panhandle.v.01	request.v.01
rule.v.06	draw.v.06
pool.v.02	act.v.01
raise.v.21	convey.v.03
roost.v.02	change.v.02
die.v.02	undergo.v.01
ruffle.v.08	disarrange.v.01
pontificate.v.02	communicate.v.02
shame.v.02	compel.v.01
rouge.v.01	fancify.v.01
dynamite.v.01	explode.v.01
retrieve.v.02	bring.v.04
breast.v.01	converge.v.01
demystify.v.01	inform.v.01
fort.v.03	move.v.02
volley.v.04	play.v.01
accouter.v.01	transfer.v.05
drown.v.03	change_state.v.01
backpedal.v.03	think.v.01
anthologize.v.01	make.v.15
forward.v.01	move.v.02
fly_by.v.01	travel_by.v.01
winkle.v.03	remove.v.01
fry.v.01	change.v.02
besiege.v.02	distress.v.02
signalize.v.03	interact.v.01
subtract.v.01	reason.v.03
costume.v.02	supply.v.01
whale.v.01	get.v.01
misread.v.02	understand.v.01
answer.v.06	be.v.01
pedicure.v.01	groom.v.03
obfuscate.v.01	change.v.01
wharf.v.03	drop.v.08
prerecord.v.01	record.v.02
pitch.v.08	move.v.02
sublimate.v.01	move.v.02
cancel.v.02	match.v.05
pirate.v.01	steal.v.01
pose.v.03	deceive.v.02
demonstrate.v.04	think.v.03
dilute.v.01	weaken.v.01
infest.v.01	contend.v.06
afforest.v.01	put.v.01
skateboard.v.01	travel.v.01
thin.v.02	change.v.01
make.v.35	be.v.01
cog.v.01	flatten.v.01
luxuriate.v.01	consume.v.03
retrograde.v.03	travel.v.01
somersault.v.01	turn.v.01
coconspire.v.01	conspire.v.01
prickle.v.01	hurt.v.06
pout.v.02	grimace.v.01
rack.v.11	injure.v.01
readjust.v.02	adjust.v.01
coast.v.01	travel.v.01
tessellate.v.02	tile.v.01
sightsing.v.01	sightread.v.01
chlorinate.v.02	disinfect.v.01
represent.v.04	work.v.02
prorogue.v.02	adjourn.v.02
issue.v.03	communicate.v.02
hang.v.04	drop.v.01
fly.v.08	elapse.v.01
shy.v.02	move.v.02
enclose.v.03	surround.v.01
dress.v.10	cover.v.01
requisition.v.01	request.v.02
press.v.06	act.v.01
impersonate.v.01	act.v.03
sit_in.v.02	act.v.01
curtsy.v.02	greet.v.01
microcopy.v.01	reproduce.v.01
retrograde.v.04	inform.v.01
stucco.v.02	cover.v.01
chatter.v.05	communicate.v.02
kill.v.02	disown.v.02
soak.v.01	penetrate.v.01
balloon.v.02	grow.v.02
stucco.v.01	change.v.01
grit.v.01	cover.v.01
toilet-train.v.01	communicate.v.02
laud.v.01	think.v.03
phase_in.v.01	cause.v.01
pitch.v.11	play.v.15
dado.v.02	incise.v.01
understate.v.01	act.v.01
set_forth.v.01	communicate.v.02
beat_up.v.02	collect.v.04
preach.v.02	talk.v.02
slip.v.04	worsen.v.01
lead_on.v.01	move.v.02
reconsider.v.01	think.v.03
suggest.v.05	act.v.01
demagnetize.v.01	take_away.v.03
dim.v.02	change.v.02
enrage.v.01	anger.v.01
holler.v.01	act.v.01
come_of_age.v.01	change.v.02
trouble_oneself.v.01	fight.v.03
miter.v.02	award.v.01
indicate.v.03	act.v.01
tumble.v.06	disorder.v.02
inaugurate.v.02	open.v.04
frost.v.04	change.v.01
shell_stitch.v.01	make.v.03
cooper.v.01	make.v.15
swamp.v.01	flood.v.02
starve.v.05	deny.v.04
brim.v.02	change.v.01
brattice.v.01	give.v.03
decide.v.04	make.v.03
quirk.v.01	move.v.03
play_it_by_ear.v.01	act.v.01
cinch.v.01	fasten.v.01
seat.v.01	move.v.02
smother.v.04	cover.v.02
pass.v.07	travel.v.01
huddle.v.02	crouch.v.01
graft.v.01	connect.v.01
dictate.v.02	act.v.01
call.v.24	transfer.v.02
bore.v.02	separate.v.02
keep.v.20	have.v.01
shatter.v.03	break.v.05
commentate.v.02	explain.v.01
ruffle.v.02	annoy.v.01
marble.v.01	stain.v.01
slam.v.04	propel.v.01
tree.v.02	move.v.02
swing.v.04	influence.v.01
reecho.v.01	sound.v.02
distill.v.05	excrete.v.01
hesitate.v.02	wait.v.02
blend.v.02	harmonize.v.01
work_at.v.01	work.v.01
draw_close.v.03	force.v.08
sandwich.v.02	attach.v.01
kill.v.13	exhaust.v.01
bulletin.v.01	interact.v.01
disambiguate.v.01	interact.v.01
propagandize.v.02	evaluate.v.02
breathalyze.v.01	examine.v.02
mention.v.03	act.v.01
compart.v.01	range.v.05
conjugate.v.02	inflect.v.01
finedraw.v.01	fasten.v.01
bush_out.v.01	grow.v.02
camphorate.v.01	process.v.01
order.v.02	transfer.v.02
bark.v.04	utter.v.02
call_up.v.04	request.v.02
bat.v.04	touch.v.01
drop_out.v.02	retire.v.02
pave.v.01	cover.v.01
handcolor.v.01	color.v.01
darn.v.01	better.v.02
strong-arm.v.01	act.v.01
operate.v.03	manipulate.v.02
aerosolize.v.02	move.v.03
mouse.v.02	handle.v.04
die_down.v.02	change_magnitude.v.01
underspend.v.01	consume.v.05
assimilate.v.02	change.v.02
shake_hands.v.01	address.v.09
bear_down.v.05	express.v.01
fuel.v.02	supply.v.01
computerize.v.02	store.v.01
deflagrate.v.01	burn.v.05
up.v.01	change.v.01
film.v.01	record.v.01
demonstrate.v.04	refute.v.01
forbid.v.01	communicate.v.01
moralize.v.01	interact.v.01
thicken.v.03	change.v.02
cut.v.11	miss.v.03
ginger.v.01	zest.v.01
piggyback.v.03	transport.v.02
moon.v.02	idle.v.02
paint.v.01	create.v.03
redound.v.03	affect.v.01
freeze.v.08	withhold.v.01
command.v.02	request.v.01
pair.v.01	unite.v.01
macrame.v.01	knot.v.01
theorize.v.02	reason.v.03
prologize.v.01	express.v.02
trash.v.01	discard.v.01
shortlist.v.01	think.v.03
corrode.v.01	change.v.01
cozen.v.03	act.v.01
muster.v.02	request.v.02
hive.v.01	store.v.01
sieve.v.02	analyze.v.01
swim.v.01	travel.v.01
command.v.01	control.v.01
shout_down.v.01	inhibit.v.04
moderate.v.01	act.v.01
militarize.v.02	change.v.01
tap.v.10	remove.v.01
crack.v.04	hit.v.03
flash.v.04	communicate.v.02
filigree.v.01	fashion.v.01
rake_in.v.01	gain.v.08
rubricate.v.01	recognize.v.09
freeze.v.02	change_state.v.01
immobilize.v.04	change.v.02
proof.v.05	strengthen.v.02
vote.v.05	denote.v.02
command.v.02	move.v.02
break_up.v.17	change_integrity.v.01
encourage.v.02	stimulate.v.03
promulgate.v.02	express.v.02
glide.v.02	touch.v.01
dimple.v.02	communicate.v.02
wash_up.v.01	freshen.v.02
counterattack.v.01	contend.v.06
turn_over.v.05	act.v.01
trumpet.v.01	state.v.01
pay_cash.v.01	pay.v.01
modulate.v.04	change.v.01
prospect.v.02	research.v.02
shoot.v.05	move.v.02
bias.v.01	affect.v.01
hold_down.v.02	limit.v.02
add.v.04	reason.v.03
cut.v.07	make.v.03
preach.v.02	talk_of.v.01
lift.v.05	utter.v.02
levant.v.01	leave.v.01
eat_into.v.01	annoy.v.01
disgust.v.02	displease.v.01
give.v.04	state.v.01
thin_out.v.01	decrease.v.02
pan_roast.v.01	change_integrity.v.01
swim.v.05	travel.v.01
triangulate.v.03	reason.v.03
cycle.v.02	pass.v.01
revolutionize.v.02	oust.v.01
overturn.v.01	turn.v.01
romanticize.v.01	see.v.05
hurl.v.03	express.v.02
gentrify.v.01	regenerate.v.01
queen.v.01	promote.v.05
inoculate.v.02	insert.v.02
give_voice.v.01	communicate.v.02
undertake.v.02	confront.v.02
retain.v.01	hold.v.11
farce.v.01	change.v.01
copy.v.04	make.v.03
cool.v.03	change.v.02
launch.v.06	change_surface.v.01
toast.v.02	think.v.03
try_on.v.01	wear.v.09
backspace.v.01	communicate.v.02
shake.v.08	change.v.01
stream.v.02	excrete.v.01
pair.v.03	occur.v.03
protest.v.02	evaluate.v.02
gouge_out.v.01	make.v.03
crap_up.v.01	impede.v.01
hypertrophy.v.01	increase.v.01
muckrake.v.01	inform.v.01
crack_up.v.02	measure.v.04
defile.v.01	mar.v.01
regress.v.03	change_state.v.01
glide-bomb.v.01	bombard.v.02
infix.v.02	attach.v.01
break.v.30	evaluate.v.02
hold_on.v.02	interrupt.v.04
acquaint.v.03	inform.v.01
fraternize.v.01	act.v.01
plasticize.v.01	change.v.02
initiate.v.03	admit.v.03
rehabilitate.v.01	restore.v.01
air-slake.v.01	hydrate.v.03
intimate.v.01	act.v.01
bounce.v.07	eject.v.01
kneecap.v.01	injure.v.01
gate.v.03	restrain.v.01
re-address.v.01	designate.v.01
poison.v.03	change.v.01
jaundice.v.01	shape.v.03
schnorr.v.01	convey.v.03
take_orders.v.01	change.v.02
heckle.v.02	interrupt.v.01
extend.v.13	straighten.v.02
whelp.v.01	give_birth.v.01
recruit.v.03	enlist.v.03
flare_out.v.01	widen.v.01
march.v.06	walk.v.09
orient.v.01	be.v.03
call_one's_bluff.v.01	request.v.02
soap.v.01	groom.v.03
meet.v.05	equal.v.01
take_off.v.06	remove.v.01
topicalize.v.01	communicate.v.02
plumb.v.03	analyze.v.01
turn_down.v.05	decrease.v.02
inflict.v.01	act.v.01
trench.v.06	empty.v.01
melt.v.06	weaken.v.02
heel.v.05	repair.v.01
